label,age,annual_income,tenure_months,support_tickets_90d,avg_monthly_spend,days_since_last_login,num_products,discount_pct,region_East,region_North,region_South,region_West,plan_Basic,plan_Plus,plan_Premium,channel_Mobile,channel_Phone,channel_Web
0,-0.1442,-0.944,2.5303,0.6097,-0.4856,-0.2245,0.777,-1.552,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.3329,1.0079,-1.113,0.6097,2.1596,-0.3438,2.2664,0.2112,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.7046,0.4313,-0.1663,1.3334,-0.2979,0.1056,0.0323,0.0315,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.8364,-0.7101,-1.1457,-0.8377,0.6939,-0.6443,1.5217,0.4962,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0819,1.8648,1.3224,0.6097,-0.0424,-0.1906,0.0323,-0.9319,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.3329,-1.2922,-0.5842,-0.114,-1.916,0.2219,0.777,0.6095,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-1.1817,0.9544,1.0612,-0.8377,-2.1143,0.2676,-0.7124,1.2911,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,2.5909,1.041,0.4279,-0.8377,-0.6338,0.0717,-0.7124,-0.3101,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.0444,-0.7361,3.0526,-0.8377,1.0184,0.9792,-0.7124,-0.7975,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.0499,1.4577,-1.2305,0.6097,-0.0102,0.9748,2.2664,-0.6145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.0499,-0.2888,-0.9759,-0.114,0.8749,-0.1523,0.0323,-0.8363,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.1387,0.284,0.9698,-0.8377,-1.0459,-0.4425,0.777,-0.927,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.2385,0.2539,0.1145,2.0571,1.5838,0.0024,-1.4572,1.3235,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.6158,-0.1658,-0.4405,-0.8377,-1.0236,0.6521,-0.7124,0.2193,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.6158,0.8392,2.7914,-1.5614,0.1664,-0.9743,0.777,0.7795,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.0499,0.8208,-0.2316,0.6097,-0.0592,3.6429,0.0323,-0.3733,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.6158,-1.8822,-0.8584,-0.114,-0.2242,-0.7872,-0.7124,-0.6858,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.8044,1.364,1.0808,-0.114,1.3038,-0.3718,-0.7124,-0.3198,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.0444,-1.7908,-0.1989,0.6097,-0.7609,0.988,-0.7124,0.569,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.3329,1.075,-0.1271,0.6097,-1.4121,-0.7357,-0.7124,-0.7149,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.5535,1.1751,0.5389,0.6097,-0.0285,-0.36,-0.7124,0.2436,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-1.9362,-1.183,0.5976,-0.8377,-0.4528,-0.8447,0.0323,1.6911,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,1.0819,-0.4598,-0.9824,-0.114,-0.0102,-0.4985,0.0323,-1.4564,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.2705,-1.1987,-0.4927,0.6097,0.6349,-0.7931,-1.4572,-1.1423,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,-1.9362,-0.2515,-1.1848,-0.8377,-0.4621,-0.5471,-0.7124,2.1476,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.4272,-0.3505,0.1341,-1.5614,-1.1158,-0.5324,-0.7124,-0.5449,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.4272,0.8061,2.4846,-0.114,-1.9484,3.7946,1.5217,-0.3474,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-1.4647,1.3703,-0.9628,-0.8377,-1.0846,4.0583,-0.7124,-1.2411,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.8988,1.4611,-1.2567,-0.114,0.0675,-0.8639,-0.7124,-0.9319,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-1.1817,-0.6207,-0.7604,-1.5614,1.3935,0.2588,-1.4572,0.7487,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.7421,-0.0226,-0.447,2.0571,1.0845,-0.9287,-1.4572,0.9074,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.8933,-1.813,0.6107,1.3334,0.1828,-0.9508,-0.7124,1.3834,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.2705,-0.8799,-0.5384,-0.8377,-0.3753,-0.8742,1.5217,-0.2777,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.7046,1.003,0.1536,-0.114,0.2228,2.2433,-0.7124,-0.3717,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.1817,1.695,-0.6625,0.6097,-0.5728,1.7276,-0.7124,0.4848,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.6158,-1.3355,-0.4013,-0.8377,1.6873,-0.774,-0.7124,-0.0057,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.4217,-0.6529,-0.878,2.0571,-0.0102,-0.8108,-0.7124,0.9366,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.276,-0.051,-1.0543,-0.8377,-0.1358,-0.7165,-0.7124,-0.1579,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.7046,0.275,0.6629,1.3334,-2.2873,-0.2863,-1.4572,-0.0009,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.3329,-0.8838,-0.6103,-1.5614,-0.2461,-0.1729,-0.7124,-0.9837,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.4272,0.428,0.2385,-0.114,0.7966,-0.7401,-0.7124,-1.1909,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.7046,-0.5268,-0.891,-0.114,-1.1276,0.3737,0.777,0.1351,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.4217,-0.0383,-0.225,-0.8377,-0.8072,-0.6252,2.2664,-0.3992,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,-0.4272,0.5579,-1.4395,1.3334,0.7524,1.4639,2.2664,-1.1763,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.1762,-0.0161,-0.5515,-0.114,-1.5405,0.0437,2.2664,0.5043,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.1817,-0.0226,-0.8257,1.3334,1.0201,-0.4307,-1.4572,1.9922,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.6103,-0.1395,1.2506,-0.114,-0.5862,0.5137,0.777,-0.8622,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.6103,-0.1169,-1.1326,1.3334,-0.4414,0.6507,1.5217,-0.3166,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.3329,-0.4164,-0.3687,0.6097,-1.184,-0.6517,-0.7124,-0.7732,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.3274,-0.2981,0.1145,-0.8377,0.3331,-0.5825,-0.7124,-0.4979,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-1.3703,1.677,1.0024,-0.8377,2.4366,1.651,1.5217,-0.3037,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.8933,0.5735,0.7805,-0.114,0.741,-0.8079,-0.7124,-0.7036,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.2385,-0.3372,-0.2969,-0.114,-0.9217,-0.939,-1.4572,0.0995,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.6158,0.7181,-0.1598,1.3334,1.0984,-0.4012,-0.7124,-1.4419,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,1.0819,-0.3779,1.2506,-0.8377,-0.3686,0.5667,0.0323,0.2371,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.8044,1.2245,-0.3099,0.6097,1.34,0.4341,-1.4572,-0.6275,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-1.4647,0.3701,-0.0553,1.3334,0.7663,1.433,0.777,-0.9497,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-1.6533,-0.1371,1.3093,2.0571,-2.5744,-0.251,0.0323,-0.655,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.6103,0.4531,3.0526,-0.114,-1.0632,-0.8786,2.2664,1.5372,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-1.3703,-1.6933,0.0361,0.6097,0.9056,-0.1302,0.777,0.2679,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.7421,-1.2211,0.343,-0.8377,0.1045,0.4621,0.777,0.4411,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.9362,-1.2925,0.7347,-0.8377,-1.083,-0.886,-0.7124,-0.9367,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,1.7421,0.129,1.2897,-0.114,-0.689,-0.799,0.0323,-1.0355,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.1387,1.8193,1.0481,0.6097,-1.9745,-0.9685,1.5217,0.8313,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.1442,2.3497,-0.7147,-0.114,-0.1379,-0.1184,0.0323,0.4023,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.6158,0.6555,0.1079,-0.8377,2.1849,1.1059,-0.7124,-0.7845,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.3274,0.5096,1.0547,-0.114,0.7646,0.0835,0.0323,-1.4208,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-0.0499,-1.9381,1.675,0.6097,2.1643,2.8694,2.2664,0.1464,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,1.0819,-0.6,-0.3622,-0.114,0.8429,-0.9184,0.777,-0.3619,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0444,-0.8606,0.0818,0.6097,0.9894,1.2532,-0.7124,-0.4882,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.1387,-0.6831,0.2124,0.6097,1.9458,0.6315,1.5217,-0.5935,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.4272,-0.2017,-0.1924,-0.114,0.3323,-0.6193,-1.4572,1.3332,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,-0.1442,-0.5249,0.0557,-0.114,-0.2377,2.4982,0.0323,0.174,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.233,-2.1276,3.0526,0.6097,0.9944,-0.6546,0.0323,-0.6955,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-1.8419,0.7723,-0.4013,0.6097,1.42,1.128,0.0323,-0.5238,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-1.4647,-1.1636,-0.336,-0.8377,-0.5336,1.0558,2.2664,1.9177,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.7046,0.2314,-1.2958,-0.8377,-0.7778,0.3766,-0.7124,0.9722,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.1387,2.1825,-1.3481,1.3334,-0.0102,-0.1861,-0.7124,0.1238,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.2385,-1.0006,0.2973,2.0571,0.7915,-0.3438,-0.7124,0.4152,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.0499,-2.2314,1.0612,-0.8377,0.7574,-0.2539,-0.7124,1.5356,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.3274,-0.3271,0.7609,-0.8377,-1.4875,-0.5574,0.0323,1.7218,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.6158,1.1477,-0.891,1.3334,-0.0102,0.524,0.777,0.9107,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.8988,2.0594,0.676,-0.114,-0.6965,-0.3438,0.777,-0.3441,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.1387,-1.3304,-0.3491,1.3334,-0.3164,1.3328,0.0323,-0.1029,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-1.0874,0.5052,-0.558,0.6097,-0.9605,-0.9655,-0.7124,2.2723,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.3274,-0.5177,-1.1718,-0.114,2.6774,0.605,-0.7124,0.5447,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-1.8419,-0.1356,-0.8127,-0.114,0.1959,1.6893,1.5217,-1.1731,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.9876,2.7889,0.3299,-0.8377,-0.9083,0.5107,0.0323,1.1794,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.4217,-1.6211,0.1014,-0.8377,0.8239,-0.8462,-0.7124,-0.2227,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.233,0.2469,-0.0683,-0.114,0.7284,-0.8992,-0.7124,0.7633,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.9876,0.4744,-1.4656,-0.114,-0.2385,-0.9596,2.2664,-1.0889,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,1.6478,-0.0226,-0.0553,0.6097,0.8004,-0.0315,-0.7124,0.0542,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1,0.9876,0.0812,-0.7278,0.6097,-0.8826,-0.0285,0.0323,-0.0689,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-1.9362,0.3046,0.1079,-0.8377,-0.5467,-0.3438,1.5217,-0.03,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-1.3703,-0.4394,1.342,0.6097,-2.0798,-0.4941,0.0323,-0.7262,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.7101,0.2632,-0.6233,-0.114,-1.3861,-0.5942,0.0323,-0.302,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.0499,-0.3879,-0.1336,0.6097,1.7774,-0.0418,-0.7124,-0.1887,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,0.516,0.638,2.7784,0.6097,1.6094,0.6919,-0.7124,0.2258,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.8044,-0.416,0.0492,1.3334,0.0178,1.6643,-0.7124,0.4767,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.1387,0.378,-0.2577,-0.114,1.6313,0.5755,0.0323,-0.043,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,-0.8044,-0.0541,-0.878,-0.8377,-0.2103,-0.4469,0.0323,1.3025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.7101,1.1744,0.7152,-0.114,-0.2945,-0.0152,-1.4572,0.7844,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-1.4647,-0.0776,-0.9824,0.6097,0.0086,0.8776,0.777,-0.5902,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.9931,-0.0226,1.4268,-0.114,-0.175,-0.3349,0.777,-0.2745,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-1.4647,1.3189,0.5062,-0.8377,-0.2659,-0.746,-0.7124,-0.8865,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,-1.0874,-0.9861,-0.7017,-1.5614,1.1064,-0.802,0.777,-0.4008,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,1.0819,-0.7181,-0.8584,-1.5614,0.1029,-0.9802,1.5217,-0.3927,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.9931,-0.6563,-0.8453,-0.8377,0.6711,0.2323,1.5217,1.058,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,2.6853,1.4385,-1.3415,-0.114,0.9932,-0.8668,0.0323,-0.8898,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.4217,-2.2314,0.2712,0.6097,0.3436,-0.7121,-0.7124,-0.0025,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,0.1387,3.3135,-1.4395,0.6097,-1.0291,-0.6414,-1.4572,-0.4105,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.8988,1.1,-0.3165,-0.114,-1.4155,-0.1935,0.777,0.2274,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,0.7046,0.2144,-0.3752,-0.114,0.1016,-0.4941,0.0323,0.2387,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-0.6158,-0.0813,-0.5254,-0.8377,-0.2217,0.0952,-1.4572,-0.2616,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.0444,0.2807,0.2581,0.6097,0.0397,-0.9257,2.2664,-0.6032,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,2.5909,0.5312,-0.7017,-0.8377,-0.0651,-0.8535,1.5217,2.1201,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.1442,0.6631,-0.0553,-0.8377,2.5616,-0.3173,-0.7124,-0.1158,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
0,1.1762,0.5678,1.4268,-0.114,-1.3928,-0.5869,1.5217,1.942,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-0.8044,0.0723,0.4083,-0.114,-2.0592,-0.6443,0.777,0.242,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.0499,-0.2328,-0.5972,-0.114,0.2872,-0.9139,1.5217,-0.4818,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,1.7421,-0.1838,-0.225,0.6097,-0.4288,1.184,0.777,-0.3862,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.7101,-0.2302,-0.5254,0.6097,0.2708,0.1468,-0.7124,-1.1035,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.8364,1.1826,-0.3883,-0.8377,0.5411,-0.8565,0.777,0.4816,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
1,0.7046,0.6082,-0.0226,-0.8377,1.2487,-0.9154,0.0323,-1.4775,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,-0.6158,-2.2314,-1.1914,0.6097,-1.5713,2.5468,0.0323,-0.0187,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.6103,0.6745,-1.2828,1.3334,-0.6111,0.1144,0.0323,-0.8703,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.9876,0.1841,-0.9302,-0.114,0.3845,-0.4631,-0.7124,0.025,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.6103,-0.0428,0.3169,-0.114,0.7297,0.1778,2.2664,-0.2664,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-1.6533,-0.4361,0.4932,0.6097,2.1672,0.3722,1.5217,-0.8606,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-0.8044,1.1724,0.6956,-0.114,0.917,0.4695,-0.7124,-0.6129,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,-0.3329,0.9846,-0.9106,0.6097,-0.1059,-0.3585,0.777,1.283,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,-0.1442,-0.8448,-0.1402,0.6097,-0.9483,-0.4425,0.777,1.3154,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0,0.6103,-0.0226,-0.5711,-0.114,-0.6187,-0.9699,1.5217,-0.2599,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,0.1387,-1.0562,-0.3491,-0.8377,-0.6473,1.5199,-0.7124,0.4622,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0,-1.4647,-1.49,-0.5842,0.6097,0.6135,-0.0948,-0.7124,2.0068,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,0.3274,-0.6894,0.0427,-0.8377,0.211,-0.7622,0.0323,-0.1806,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1,0.6103,0.8941,-0.7866,-1.5614,-1.3861,1.4345,-0.7124,-1.042,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0,0.516,0.9905,1.2179,1.3334,-0.489,1.3799,-0.7124,1.1827,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,1.0819,0.5226,1.231,-0.8377,0.8378,3.3541,-1.4572,-1.1051,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.7989,0.7481,0.2777,0.6097,0.3066,-0.3438,0.0323,-1.0015,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.4217,0.5259,1.0155,0.6097,0.5259,4.8731,0.0323,0.6338,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,-0.1442,-0.7051,-1.211,-1.5614,0.3382,-0.7121,-0.7124,-1.0144,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.7476,0.4363,1.3224,0.6097,1.5943,0.7877,-0.7124,-1.3625,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0,0.4217,0.8282,0.1667,0.6097,0.19,0.6787,0.777,-0.3231,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,0.1387,0.7791,-0.7474,-0.8377,-0.4385,-0.7283,0.0323,-1.0889,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.233,1.2413,-0.8127,1.3334,-0.9739,-0.8815,-0.7124,0.9787,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0,-1.3703,0.7302,1.9426,-1.5614,0.2035,2.7383,-0.7124,0.3472,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
1,-1.1817,0.3508,0.7217,-0.8377,-2.5146,-0.6443,-0.7124,1.7202,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,1.0819,1.115,-0.3752,-0.114,-0.2347,0.9807,0.0323,0.3245,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0,-0.0499,-0.0512,-1.211,-0.114,-0.2566,-0.9758,1.5217,-0.2599,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.6103,-0.9607,1.4138,-0.114,-1.4273,-0.9596,-0.7124,2.5071,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.0499,-0.1964,-1.0543,1.3334,-0.9866,-0.3791,-1.4572,-0.2437,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
0,-0.0499,-0.815,-0.558,-0.114,0.7692,-0.7195,-0.7124,-1.2638,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0,0.8933,-0.7409,-0.3752,-1.5614,0.1845,0.1409,0.0323,0.8038,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.6158,-0.1766,-0.8192,-0.8377,0.054,-0.1817,-1.4572,-0.3231,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,0.0444,-0.8656,-0.4144,2.7808,0.2607,-0.9036,0.777,-0.0835,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,-0.5215,-0.3504,-0.2381,1.3334,0.0448,-0.3438,-0.7124,-0.9076,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1,-0.5215,-2.0365,-0.434,0.6097,1.207,-0.5103,-0.7124,-0.5886,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.3329,0.2038,0.0949,1.3334,0.0759,-0.7843,2.2664,-0.3296,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,0.1387,-0.0217,2.0275,0.6097,-1.522,0.524,-0.7124,-1.1278,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0,-0.5215,-0.8918,-1.1914,-0.114,1.5981,-0.4646,-0.7124,-0.5465,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,1.2705,0.678,-0.0749,-0.8377,0.3255,-0.886,-1.4572,-0.0948,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
